brand,model,min_cost_price,max_cost_price,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,sale_state
Hyundai,Creta,1158000,2059000,4,15000,Petrol,1,13,1591,121.3,5,1200000,Rajasthan
Mahindra,Scorpio,1519000,1971000,5,64000,Diesel,0,15.4,2179,120,8,1075000,Maharashtra
Mahindra,Scorpio,1521000,1961000,6,120000,Diesel,1,15.4,2179,120,7,950000,Madhya Pradesh
Maruti,Ertiga,1022000,1022000,5,170000,CNG,0,17.5,1373,80.46,7,600000,Maharashtra
Maruti,Alto,357003.861,465401.5444,12,63000,Petrol,0,19.7,796,46.3,5,140000,Madhya Pradesh
Honda,Amaze,877000,1137000,8,64000,Diesel,0,25.8,1498,98.6,5,325000,Uttar Pradesh
Mercedes-Benz,C-Class,5130000,6408000,9,37000,Diesel,1,14.84,2143,170,5,1225000,Bihar
Hyundai,i20,803000,1341000,4,14000,Petrol,0,18.6,1197,81.83,5,525000,Kerala 
BMW,3,5061000,5725000,4,18000,Diesel,1,22.69,1995,190,5,2800000,Maharashtra
Maruti,Swift Dzire,675762.0482,990132.5301,6,55000,Diesel,0,28.4,1248,74.02,5,500000,Madhya Pradesh
Hyundai,Verna,1219000,1718000,6,92380,Diesel,0,23.9,1582,126.2,5,585000,Himachal Pradesh
Toyota,Innova,2017158.73,2955126.984,6,85000,Diesel,0,12.99,2494,100.6,7,1049000,Sikkim
Maruti,Wagon R,526000,701000,2,36000,Petrol,0,21.79,998,67.05,5,410000,Goa
Maruti,Swift,604000,898000,1,21005,Petrol,0,21.21,1197,81.8,5,645000,Maharashtra
Maruti,Ciaz,979000,1314000,4,25000,Petrol,1,20.28,1462,103.25,5,740000,Madhya Pradesh
Hyundai,i10,698320,729333.3333,8,45000,Petrol,0,20.36,1197,78.9,5,290000,Gujarat
Maruti,Wagon R,511000,679000,13,61400,Petrol,0,18.9,998,67.1,5,128000,Maharashtra
Toyota,Innova,1990000,2990000,4,65434,Diesel,0,13.68,2393,147.8,7,1575000,Madhya Pradesh
Honda,Amaze,706000,998000,6,59861,Petrol,0,18,1198,86.7,5,387000,Rajasthan
Hyundai,i10,648000,657000,7,90000,Petrol,0,19.81,1086,68.05,5,300000,West Bengal
Maruti,Baleno,669000,1026000,3,8610,Petrol,1,19.56,1197,81.8,5,725000,Karnataka
Hyundai,i20,803000,1341000,9,54000,Petrol,0,18.5,1197,82.85,5,315000,Maharashtra
Hyundai,Grand,648000,657000,6,68000,Petrol,0,18.9,1197,82,5,421000,Madhya Pradesh
Toyota,Innova,2017158.73,2955126.984,11,44000,Diesel,0,12.8,2494,102,7,700000,Uttar Pradesh
Hyundai,Grand,648000,657000,6,41000,Petrol,0,18.9,1197,81.86,5,368000,Bihar
Maruti,Baleno,684580.9129,1054132.78,2,20000,Petrol,0,21.4,1197,83.1,5,635000,Kerala 
Mahindra,Scorpio,1506029.289,1955941.423,9,74841,Diesel,0,15.4,2523,75,7,440000,Punjab
Maruti,Ciaz,968000,1336000,4,44507,Petrol,0,20.65,1462,103.25,5,690000,Haryana
Mercedes-Benz,E-Class,7545000,9401000,8,70000,Diesel,1,10,2148,170,5,1025000,Maharashtra
Honda,Amaze,704000,990000,4,30073,Petrol,0,18,1198,86.7,5,475000,Madhya Pradesh
BMW,5,7440307.692,8352307.692,8,50000,Diesel,1,22.48,1995,187.74,5,1600000,Maharashtra
Porsche,Cayenne,13700000,22100000,6,46500,Diesel,1,13.5,2967,240,5,6000000,Madhya Pradesh
Maruti,Alto,488000,493000,8,68000,CNG,0,33.44,796,40.3,4,150000,Andhra Pradesh
Maruti,Vitara,839666.6667,1323333.333,5,54000,Diesel,0,24.3,1248,88.5,5,750000,Gujarat
Maruti,Ertiga,862000,1206000,7,40000,Petrol,0,16.02,1373,93.7,7,650000,Maharashtra
Toyota,Innova,1990000,2990000,3,11000,Diesel,1,11.36,2755,171.5,7,2275000,Madhya Pradesh
Hyundai,Verna,1281000,1791000,8,60000,Diesel,0,22.32,1582,126.3,5,400000,Rajasthan
Hyundai,Creta,1158000,2059000,5,52000,Petrol,0,13,1591,121.3,5,949000,West Bengal
Hyundai,Grand,689359.8901,724879.1209,4,50000,Diesel,0,24,1186,73.97,5,440000,Karnataka
Honda,City,1268000,1680000,10,56000,Petrol,0,17,1497,118,5,325000,Jammu and Kashmir
Skoda,Rapid,868000,1533000,7,60000,Petrol,1,14.3,1598,103.6,5,490000,Tamil Nadu
Hyundai,Grand,671000,681000,2,17000,Petrol,0,18.9,1197,82,5,490000,Uttar Pradesh
Ford,Endeavour,3575000,4206000,5,70000,Diesel,0,13.5,2198,157.7,7,2095000,Bihar
Hyundai,Verna,1063000,1652000,12,55000,Petrol,0,13.9,1599,103.2,5,250000,Kerala 
Hyundai,i10,698320,729333.3333,7,62000,Petrol,0,20.36,1197,78.9,5,310000,Maharashtra
Maruti,Ertiga,862000,1206000,2,23000,Petrol,0,19.34,1462,103,7,830000,Madhya Pradesh
Honda,City,1479000,1755000,7,46000,Diesel,0,26,1498,98.6,5,469000,Himachal Pradesh
Honda,Civic,2084000,2463000,2,3000,Petrol,1,16.5,1799,139.46,5,1750000,Sikkim
Audi,A6,6511200,7091000,3,8253,Diesel,1,17.68,1968,174.33,5,3560000,Maharashtra
Hyundai,Grand,671000,681000,6,15000,Petrol,0,18.9,1197,82,5,470000,Madhya Pradesh
Renault,Duster,1143444.444,1690333.333,5,52000,Diesel,0,19.64,1461,108.45,5,570000,Andhra Pradesh
Toyota,Camry,4495000,4495000,5,85000,Petrol,1,19.16,2494,158.2,5,1850000,Gujarat
Hyundai,i20,854082.8652,1307925.562,3,30000,Petrol,0,17.19,1197,81.86,5,550000,Maharashtra
Maruti,Swift Dzire,675762.0482,990132.5301,10,83000,Diesel,0,19.3,1248,73.9,5,260000,Madhya Pradesh
Maruti,Baleno,668000,1042000,1,2085,Petrol,0,21.01,1197,81.8,5,690000,Maharashtra
Maruti,Wagon R,511000,679000,13,11000,Petrol,0,14,1061,64,5,195000,Madhya Pradesh
Toyota,Innova,2017158.73,2955126.984,14,79000,Diesel,0,12.99,2494,100.6,7,265000,Karnataka
Hyundai,i20,960000,1274000,6,80000,Diesel,0,22.54,1396,88.73,5,450000,Maharashtra
Hyundai,i20,974000,1309000,4,34000,Diesel,0,22.54,1396,88.73,5,680000,Madhya Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,5,58000,Petrol,0,20.85,1197,83.14,5,450000,Uttar Pradesh
Maruti,Wagon R,511000,679000,13,80000,Petrol,0,18.9,1061,67,5,95000,Bihar
Mahindra,XUV500,1654000,2328000,9,64345,Diesel,0,15.1,2179,140,7,490000,Kerala 
Hyundai,Verna,1309000,1829000,3,3700,Diesel,0,23.9,1582,126.2,5,1220000,Punjab
Hyundai,i20,803000,1341000,9,41890,Petrol,0,17,1197,80,5,300000,Maharashtra
Datsun,RediGO,319000,538000,4,20000,Petrol,0,22.7,799,53.64,5,225000,Madhya Pradesh
Skoda,Rapid,892632.6531,1563551.02,6,54000,Diesel,1,21.66,1498,103.52,5,650000,Maharashtra
Maruti,Vitara,839666.6667,1323333.333,4,33000,Diesel,0,24.3,1248,88.5,5,675000,Madhya Pradesh
Ford,Ecosport,988897.1963,1354828.66,8,67234,Diesel,0,22.7,1498,89.84,5,400000,Nagaland
Honda,City,1268000,1680000,11,75000,Petrol,0,17,1497,118,5,265000,Andhra Pradesh
Mercedes-Benz,C-Class,5130000,6408000,8,39000,Diesel,1,19.27,2143,170,5,1349000,Maharashtra
Datsun,GO,441000,725000,6,19000,Petrol,0,20.63,1198,67.06,5,261000,Madhya Pradesh
Honda,City,1479000,1755000,6,57000,Diesel,0,26,1498,98.6,5,525000,Madhya Pradesh
Maruti,Ertiga,926776,1149968,2,25000,Diesel,0,25.47,1248,88.5,7,1075000,Rajasthan
Renault,Duster,1143444.444,1690333.333,7,157000,Diesel,0,20.45,1461,83.8,5,550000,West Bengal
Honda,City,1268000,1680000,4,41000,Petrol,0,17.8,1497,117.3,5,750000,Karnataka
Maruti,Baleno,668000,1042000,1,2000,Petrol,0,21.4,1197,83.1,5,675000,Maharashtra
Honda,City,1234000,1627000,11,86245,Petrol,0,17,1497,118,5,305000,Madhya Pradesh
Maruti,Swift Dzire,653000,995000,7,55837,Petrol,0,17.5,1197,85.8,5,415000,Madhya Pradesh
BMW,6,7665000,7665000,2,7500,Petrol,1,14.28,1998,254.7,4,5700000,Maharashtra
Honda,City,1268000,1680000,9,52000,Petrol,0,16.8,1497,116.3,5,410000,Madhya Pradesh
Ford,Ecosport,988897.1963,1354828.66,8,89005,Diesel,0,22.7,1498,89.84,5,450000,Punjab
Audi,A4,5004692.308,5511153.846,5,40000,Diesel,1,17.11,1968,174.33,5,1850000,Haryana
Maruti,Wagon R,545348.135,691769.0941,1,9000,CNG,0,26.6,998,58.16,5,545000,Himachal Pradesh
Hyundai,Grand,689359.8901,724879.1209,7,75000,Petrol,0,18.9,1197,82,5,390000,Sikkim
Isuzu,D-Max,1889000,2379000,4,61000,Diesel,0,12.4,2499,134,5,1100000,Maharashtra
Maruti,Alto,332000,445000,6,29437,Petrol,0,22.74,796,47.3,5,265000,Madhya Pradesh
Maruti,Swift,608000,907000,3,69785,Petrol,1,22,1197,81.8,5,590000,Andhra Pradesh
Maruti,Swift,629140.5229,920202.6144,6,75000,Diesel,0,28.4,1248,74,5,425000,Gujarat
Mercedes-Benz,C-Class,476200000,16000000,9,51000,Petrol,1,14.74,1991,181.04,5,1190000,Maharashtra
Maruti,Baleno,668000,1042000,4,51000,Petrol,0,21.4,1197,83.1,5,565000,Maharashtra
Hyundai,Grand,689359.8901,724879.1209,6,35000,Petrol,0,18.9,1197,82,5,390000,Madhya Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,6,80000,Diesel,0,23.4,1248,74,5,365000,West Bengal
Skoda,Superb,3537000,3827000,8,65000,Petrol,0,13.14,1798,157.8,5,499000,Karnataka
Volkswagen,Vento,1012000,1608000,10,41000,Petrol,0,15.04,1598,103.6,5,325000,Maharashtra
Toyota,Innova,1990000,2990000,3,30000,Diesel,0,13.68,2393,147.51,8,1600000,Madhya Pradesh
Toyota,Innova,1990000,2990000,4,46000,Diesel,1,11.36,2755,171.5,7,1870000,Maharashtra
Maruti,Swift Dzire,675762.0482,990132.5301,10,120000,Diesel,0,19.3,1248,73.9,5,180000,Madhya Pradesh
Toyota,Camry,4500000,4500000,5,85000,Petrol,1,19.16,2487,214.5,5,1850000,Kerala 
Maruti,Celerio,537713.5417,658937.5,3,47000,Petrol,1,21.63,998,67.05,5,525000,Punjab
Mahindra,XUV500,1654000,2328000,7,120000,Diesel,0,15.1,2179,140,7,600000,Haryana
Honda,City,1330978.362,1707437.403,9,72000,Petrol,0,17,1497,118,5,450000,Himachal Pradesh
Maruti,Swift,604000,898000,3,31000,Petrol,0,22,1197,81.8,5,565000,Sikkim
Honda,Amaze,704000,990000,3,17511,Petrol,1,19,1199,88.76,5,616000,Goa
BMW,7,16100000,28200000,13,70000,Petrol,1,8.45,2979,321,5,750000,Nagaland
Maruti,Celerio,537713.5417,658937.5,6,20934,Petrol,0,23.1,998,67.04,5,360000,Andhra Pradesh
Mercedes-Benz,E-Class,722900000,17200000,11,90000,Petrol,0,11.2,2497,203,5,1000000,Gujarat
Hyundai,Grand,648000,657000,5,29250,Petrol,0,18.9,1197,81.86,5,445000,Maharashtra
Hyundai,i20,854082.8652,1307925.562,2,4800,Petrol,0,18.6,1197,81.86,5,660000,Madhya Pradesh
Ford,Ecosport,919000,1313000,2,19323,Petrol,0,17,1497,121.31,5,985000,Maharashtra
Honda,Amaze,704000,990000,2,14000,Petrol,1,19,1199,88.76,5,760000,Madhya Pradesh
Honda,Jazz,851000,1097000,3,27032,Petrol,1,18.2,1199,88.7,5,695000,Maharashtra
Ford,Figo,896000,946000,11,110000,Diesel,0,20,1399,68,5,150000,Madhya Pradesh
Mahindra,Thar,1475000,1692000,6,40000,Diesel,0,18.06,2523,63,7,650000,Tamil Nadu
Maruti,Baleno,684580.9129,1054132.78,6,70000,Diesel,0,27.39,1248,74,5,550000,Uttar Pradesh
Honda,Amaze,793916.9329,1074051.118,6,57000,Petrol,0,18,1198,86.7,5,390000,Bihar
Toyota,Innova,1976000,2687000,4,25000,Petrol,1,10.75,2694,163.7,7,1750000,Kerala 
Skoda,Rapid,892632.6531,1563551.02,8,75000,Diesel,0,20.5,1598,103.6,5,350000,Maharashtra
Maruti,Swift,629140.5229,920202.6144,5,62235,Diesel,0,25.2,1248,74,5,496000,Madhya Pradesh
Toyota,Fortuner,3997000,4624000,9,97000,Diesel,1,12.55,2982,168.5,7,1175000,Himachal Pradesh
Honda,Amaze,877000,1137000,7,58500,Diesel,0,25.8,1498,98.6,5,348000,Sikkim
Skoda,Rapid,892632.6531,1563551.02,7,51000,Diesel,0,21.14,1498,103.52,5,460000,Goa
Volkswagen,Polo,691000,1127000,6,44000,Petrol,1,17.21,1197,103.5,5,525000,Nagaland
Volkswagen,Vento,1042329.545,1616602.273,5,65000,Diesel,1,21.5,1498,108.5,5,595000,Andhra Pradesh
Skoda,Rapid,892632.6531,1563551.02,4,60000,Diesel,1,21.72,1498,108.6,5,690000,Gujarat
Maruti,Swift Dzire,675762.0482,990132.5301,3,60000,Diesel,0,28.4,1248,74.02,5,627000,Maharashtra
Honda,Amaze,704000,990000,5,46000,Petrol,0,18,1198,86.7,5,425000,Madhya Pradesh
Honda,City,1234000,1627000,10,50000,Petrol,0,17,1497,118,5,349000,Rajasthan
Ford,Endeavour,3575000,4206000,3,48000,Diesel,1,10.91,3198,197,7,2899000,Uttar Pradesh
Hyundai,i20,974000,1309000,4,65609,Diesel,0,22.54,1396,88.73,5,600000,Punjab
Maruti,Ciaz,968000,1336000,3,31000,Petrol,1,20.28,1462,103.25,5,890000,Gujarat
Volkswagen,Polo,694000,1119000,7,71000,Petrol,0,16.47,1198,74,5,330000,Maharashtra
Hyundai,i20,803000,1341000,9,53493,Petrol,0,18.5,1197,82.85,5,350000,Madhya Pradesh
Maruti,Swift Dzire,653000,995000,9,80000,Petrol,0,17.5,1197,85.8,5,400000,Rajasthan
Honda,City,1268000,1680000,12,70000,Petrol,1,16.8,1497,118,5,280000,Uttar Pradesh
Mahindra,Scorpio,1506029.289,1955941.423,6,45000,Diesel,0,15.4,1997,120,7,950000,Punjab
Hyundai,Grand,689359.8901,724879.1209,6,46497,Petrol,0,18.9,1197,82,5,385000,Gujarat
Hyundai,i20,803000,1341000,9,55000,Petrol,0,18.5,1197,80,5,265000,Maharashtra
Ford,Ecosport,1014000,1379000,5,65000,Diesel,0,22.77,1498,98.59,5,530000,Madhya Pradesh
Honda,City,1268000,1680000,12,45000,Petrol,1,16.8,1497,116.4,5,295000,Rajasthan
Maruti,Wagon R,511000,679000,12,63000,Petrol,0,21.79,998,67.05,5,125000,Uttar Pradesh
Maruti,Ciaz,978964.0288,1340179.856,5,89000,Diesel,0,28.09,1248,88.5,5,580000,Punjab
Maruti,Swift Dzire,653000,995000,3,20000,Petrol,1,22,1197,81.8,5,725000,Gujarat
Maruti,Baleno,669000,1026000,2,10000,Petrol,0,21.4,1197,83.1,5,625000,Maharashtra
Hyundai,Elantra,2225000,2489000,7,62000,Diesel,1,14.62,1493,113.42,5,690000,Madhya Pradesh
Hyundai,Verna,1309000,1829000,7,68000,Diesel,0,22.32,1582,126.32,5,475000,Rajasthan
Honda,City,1479000,1755000,7,51000,Diesel,0,24.1,1498,97.9,5,490000,Uttar Pradesh
Renault,Duster,1143444.444,1690333.333,8,57000,Diesel,0,20.45,1461,83.8,5,425000,Punjab
Hyundai,Grand,648000,657000,4,37079,Petrol,0,18.9,1197,82,5,540000,Gujarat
Mercedes-Benz,E-Class,154639899.1,11019366.97,9,48000,Diesel,1,10,2148,170,5,1075000,Maharashtra
Maruti,Swift Dzire,653000,995000,3,22251,Petrol,0,22,1197,81.8,5,600000,Madhya Pradesh
Maruti,Vitara,839666.6667,1323333.333,2,20500,Diesel,0,24.3,1248,88.5,5,915000,Rajasthan
Hyundai,Creta,1263000,2103000,3,55000,Diesel,0,22.1,1396,88.7,5,920000,Uttar Pradesh
Honda,City,1268000,1680000,11,65000,Petrol,0,17,1497,118,5,350000,Punjab
Kia,Seltos,1152000,2026000,2,7982,Petrol,0,16.8,1497,113.4,5,1180000,Gujarat
Maruti,Wagon R,598000,606000,8,63000,CNG,0,32.52,998,58.33,5,250000,Maharashtra
Jaguar,F-PACE,7600000,7600000,2,30000,Petrol,1,14.38,1997,246.74,5,5000000,Madhya Pradesh
Mercedes-Benz,GL-Class,7378454.545,7378454.545,5,61000,Diesel,1,12,2987,224,7,4660000,Delhi
Hyundai,Creta,1263000,2103000,5,40000,Diesel,1,17.01,1582,126.2,5,1050000,Madhya Pradesh
Honda,Amaze,704000,990000,6,25000,Petrol,0,18,1198,86.7,5,390000,Delhi
Maruti,Swift,629140.5229,920202.6144,7,72000,Diesel,0,28.4,1248,74,5,385000,Madhya Pradesh
Honda,Amaze,793916.9329,1074051.118,7,87200,Petrol,0,18,1198,86.7,5,385000,Delhi
Maruti,Baleno,668000,1042000,4,46982,Petrol,0,21.4,1197,83.1,5,572000,Madhya Pradesh
Maruti,Ignis,559000,842000,2,15000,Petrol,0,20.89,1197,81.8,5,500000,Delhi
Skoda,Rapid,892632.6531,1563551.02,5,49000,Diesel,1,21.66,1498,103.52,5,660000,Madhya Pradesh
Maruti,Eeco,590000,590000,2,25000,CNG,0,21.94,1196,61.7,5,370000,Delhi
Land Rover,Rover,7200000,7464000,4,35000,Diesel,1,12.51,2179,187.7,7,4650000,Madhya Pradesh
Hyundai,i20,854082.8652,1307925.562,4,37999,Petrol,0,18.6,1197,81.83,5,540000,Delhi
Honda,Amaze,793916.9329,1074051.118,7,53589,Diesel,0,25.8,1498,98.6,5,350000,Punjab
Mercedes-Benz,E-Class,722900000,17200000,4,24000,Petrol,1,15,1991,194.4,5,4100000,Gujarat
Tata,Tigor,650000,904000,3,17206,Petrol,1,20.3,1199,84,5,565000,Maharashtra
Honda,City,1435000,1700000,7,52643,Diesel,0,26,1498,98.6,5,525000,Madhya Pradesh
Hyundai,Verna,1309000,1829000,10,29800,Diesel,0,16.2,1493,110,5,225000,Rajasthan
Tata,Tigor,632380.9524,875952.381,2,40000,Diesel,0,24.7,1047,69,5,529000,Uttar Pradesh
Datsun,GO,444000,731000,4,15759,Petrol,0,19.02,1198,67.05,5,260000,Punjab
Hyundai,i20,854082.8652,1307925.562,6,56000,Diesel,0,21.19,1396,88.73,5,585000,Gujarat
Honda,City,1479000,1755000,7,44000,Diesel,0,26,1498,98.6,5,535000,Maharashtra
Audi,A6,6437000,7006000,10,55000,Petrol,1,10.4,2773,201,5,1340000,Karnataka
Ford,Ecosport,1014000,1379000,5,78648,Diesel,0,22.77,1498,98.59,5,596000,Maharashtra
Ford,Ecosport,1014000,1379000,5,100000,Diesel,0,22.77,1498,98.59,5,600000,Madhya Pradesh
Maruti,Celerio,497000,622000,7,53412,Petrol,1,23.1,998,67.04,5,300000,Uttar Pradesh
Hyundai,i20,803000,1341000,3,10080,Petrol,0,18.6,1197,81.83,5,720000,Bihar
Ford,Ecosport,1014000,1379000,3,33000,Diesel,0,21.7,1498,98.96,5,950000,Kerala 
Hyundai,Santro,554219.5122,725658.5366,8,55000,Petrol,0,17.92,1086,62.1,5,225000,Punjab
Mahindra,Scorpio,1519000,1971000,7,100000,Diesel,0,15.4,1997,120,7,825000,Maharashtra
Ford,Figo,862000,929000,8,80000,Diesel,0,20,1399,68.05,5,193000,Madhya Pradesh
Mercedes-Benz,C-Class,476200000,16000000,8,49000,Petrol,1,14.74,1991,181.03,5,1290000,Maharashtra
Maruti,Ciaz,978964.0288,1340179.856,4,21000,Diesel,0,26.32,1498,93.87,5,625000,Madhya Pradesh
Ford,Ecosport,919000,1313000,7,28000,Petrol,0,15.8,1499,110,5,565000,Nagaland
Hyundai,i20,803000,1341000,3,23000,Petrol,0,18.6,1197,81.83,5,695000,Punjab
Maruti,Celerio,497000,622000,3,41000,Petrol,0,21.63,998,67.04,5,400000,Haryana
Hyundai,i20,854082.8652,1307925.562,9,65000,Petrol,0,17,1197,80,5,320000,Himachal Pradesh
Hyundai,Creta,1263000,2103000,6,825000,Diesel,0,19.67,1582,126.2,5,825000,Sikkim
Mahindra,Scorpio,1506029.289,1955941.423,6,59999,Diesel,0,15.4,1997,120,7,845000,Goa
Hyundai,i20,803000,1341000,4,23082,Petrol,0,18.6,1197,81.83,5,625000,Nagaland
Volkswagen,Polo,694000,1119000,4,35000,Petrol,1,17.21,1197,103.5,5,750000,Andhra Pradesh
Mahindra,XUV500,1654000,2328000,4,50000,Diesel,0,16,2179,140,7,1300000,Gujarat
Maruti,Vitara,839666.6667,1323333.333,4,63000,Diesel,0,24.3,1248,88.5,5,750000,Maharashtra
Honda,Jazz,881657.4074,1133805.556,5,38739,Diesel,0,27.3,1498,98.6,5,575000,Madhya Pradesh
Ford,Ecosport,1007000,1329000,6,80000,Diesel,0,22.77,1498,98.59,5,585000,Andhra Pradesh
Skoda,Rapid,892632.6531,1563551.02,8,60000,Diesel,0,20.5,1598,103.5,5,280000,Gujarat
Hyundai,Venue,806000,1375000,2,10000,Petrol,0,18.27,998,118.35,5,870000,Maharashtra
Hyundai,Verna,1054000,1652000,4,30000,Petrol,0,17.01,1591,121.3,5,880000,Maharashtra
Maruti,Vitara,830000,1316000,1,1000,Petrol,0,17.03,1462,103.26,5,1050000,Madhya Pradesh
Honda,WR-V,960000,1091000,4,5000,Petrol,0,17.5,1199,88.7,5,790000,West Bengal
Maruti,Alto,357003.861,465401.5444,10,60000,Petrol,0,20.92,998,67.1,5,195000,Madhya Pradesh
Mercedes-Benz,S-Class,16400000,31900000,13,72000,Petrol,1,10.13,3498,364.9,5,999000,Andhra Pradesh
Ford,Ecosport,1014000,1379000,2,17000,Diesel,0,22.77,1498,98.59,5,925000,Gujarat
Maruti,Ciaz,968000,1336000,6,57000,Petrol,0,20.73,1373,91.1,5,490000,Maharashtra
Maruti,Alto,333000,444000,8,38000,Petrol,0,22.74,796,47.3,5,190000,Maharashtra
Tata,Nexon,848000,1372000,4,34000,Petrol,0,17,1199,118.3,5,690000,Madhya Pradesh
BMW,3,5061000,5725000,6,33000,Diesel,1,18.88,1995,184,5,2080000,West Bengal
Maruti,Wagon R,512000,701000,8,61154,Petrol,0,20.51,998,67.04,5,255000,Madhya Pradesh
Ford,Ecosport,919000,1313000,5,31000,Petrol,0,15.9,1496,120.69,5,675000,Andhra Pradesh
Mahindra,XUV500,1662371.134,2340865.979,9,58455,Diesel,0,15.1,2179,140,7,450000,Gujarat
Maruti,Wagon R,511000,679000,4,25396,Petrol,1,20.51,998,67,5,410000,Maharashtra
Hyundai,i20,770000,1278000,3,12000,Petrol,1,17.4,1197,81.86,5,845000,Maharashtra
Honda,City,1268000,1680000,10,65000,Petrol,0,17,1497,118,5,350000,Madhya Pradesh
Ford,Figo,862000,929000,10,120000,Diesel,0,20,1399,68,5,150000,West Bengal
Maruti,Swift Dzire,632000,637000,4,48000,Petrol,0,19,1197,85.8,5,475000,Rajasthan
Maruti,Alto,333000,444000,8,68450,Petrol,0,22.74,796,47.3,5,245000,Uttar Pradesh
Ford,Ecosport,1014000,1379000,7,43000,Diesel,0,22.7,1498,89.84,5,540000,Punjab
Ford,Ecosport,988897.1963,1354828.66,5,53000,Petrol,1,16.05,1499,110.4,5,680000,Gujarat
Ford,Endeavour,3589666.667,4231527.778,2,18000,Diesel,1,10.91,3198,197,7,2725000,Maharashtra
Maruti,Swift,629140.5229,920202.6144,8,26000,Diesel,0,28.4,1248,74,5,365000,Madhya Pradesh
Maruti,Swift,629140.5229,920202.6144,8,51405,Diesel,0,28.4,1248,74,5,345000,Rajasthan
Honda,City,1268000,1680000,15,50000,Petrol,0,17.7,1497,78,5,300000,Uttar Pradesh
BMW,5,7440307.692,8352307.692,4,18000,Diesel,1,22.48,1995,187.74,5,3700000,Rajasthan
Maruti,Ciaz,978964.0288,1340179.856,4,56000,Diesel,0,28.09,1248,88.5,5,665000,Uttar Pradesh
Audi,A4,5004692.308,5511153.846,9,38000,Diesel,1,15.2,1968,140.8,5,1175000,Punjab
Volkswagen,Polo,706216.3743,1150549.708,7,80000,Diesel,0,20.14,1498,88.8,5,325000,Gujarat
Audi,A4,5004692.308,5511153.846,7,60000,Diesel,1,16.55,1968,147.51,5,1275000,Maharashtra
Maruti,Vitara,839666.6667,1323333.333,4,70000,Diesel,0,24.3,1248,88.5,5,700000,Madhya Pradesh
Hyundai,Grand,654000,663000,4,60000,Petrol,0,18.9,1197,81.86,5,450000,Rajasthan
Maruti,Wagon R,545348.135,691769.0941,4,55271,CNG,0,26.2,998,58.2,5,365000,Delhi
Mahindra,XUV500,1654000,2328000,2,16000,Diesel,1,15.1,2179,152.87,7,1500000,Delhi
Hyundai,Grand,689359.8901,724879.1209,6,49000,Diesel,0,24,1120,70,5,370000,Delhi
Maruti,Swift,629140.5229,920202.6144,8,147000,Diesel,0,22.9,1248,74,5,350000,Delhi
Maruti,Ertiga,926776,1149968,5,45700,Diesel,0,24.52,1248,88.5,7,650000,Madhya Pradesh
Renault,KWID,343000,578000,5,12000,Petrol,0,25.17,799,53.3,5,275000,Rajasthan
Honda,City,1268000,1680000,4,42000,Petrol,0,17.4,1497,117.6,5,880000,Delhi
Hyundai,Grand,648000,657000,7,41000,Petrol,0,18.9,1197,81.86,5,355000,Delhi
Honda,City,1268000,1680000,4,45000,Petrol,1,18,1497,117.3,5,990000,Delhi
Toyota,Fortuner,3997000,4624000,8,52000,Diesel,0,12.55,2982,168.5,7,1400000,Delhi
Skoda,Rapid,892632.6531,1563551.02,7,62000,Diesel,0,20.5,1598,103.5,5,345000,Madhya Pradesh
Hyundai,Santro,554219.5122,725658.5366,10,64000,Petrol,0,17.92,1086,62.1,5,210000,Rajasthan
Hyundai,i10,698320,729333.3333,9,65000,Petrol,0,20.36,1197,78.9,5,235000,Delhi
Maruti,Alto,357003.861,465401.5444,13,92000,Petrol,0,19.7,796,46.3,5,115000,Delhi
Volvo,S90,7007000,7007000,2,25000,Diesel,1,18,1969,190,5,4500000,Delhi
Maruti,Vitara,839666.6667,1323333.333,4,62000,Diesel,0,24.3,1248,88.5,5,650000,Delhi
Toyota,Fortuner,3997000,4624000,2,32000,Diesel,1,12.9,2755,174.5,7,3300000,Madhya Pradesh
Renault,Duster,1143444.444,1690333.333,7,101895,Diesel,0,20.45,1461,83.8,5,412000,Rajasthan
Maruti,Dzire ZXI,653000,995000,6,41021,Petrol,0,23.26,1197,88.5,5,500000,Delhi
Toyota,Innova,1990000,2990000,5,92000,Diesel,0,13.68,2393,147.8,7,1300000,Delhi
Hyundai,Verna,1054000,1652000,8,62485,Petrol,0,17.1,1591,121.3,5,445000,Delhi
Hyundai,i10,648000,657000,11,45000,Petrol,0,20.36,1197,78.9,5,190000,Delhi
Toyota,Innova,2017158.73,2955126.984,11,120000,Diesel,0,12.8,2494,102,7,511000,Madhya Pradesh
Honda,City,1479000,1755000,4,72000,Diesel,0,25.1,1498,98.6,5,850000,Rajasthan
Ford,Ecosport,927000,1292000,5,35000,Petrol,1,16.05,1499,110.4,5,721000,West Bengal
Hyundai,i10,698320,729333.3333,12,52000,Petrol,0,19.81,1086,68.05,5,190000,Karnataka
Honda,City,1479000,1755000,6,69000,Diesel,0,24.1,1498,103.56,5,601000,Jammu and Kashmir
Hyundai,Verna,1054000,1652000,8,64001,Petrol,1,17.01,1591,121.4,5,449000,Tamil Nadu
Maruti,Swift,604000,898000,4,40000,Petrol,0,22,1197,81.8,5,515000,Uttar Pradesh
